Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"562.121928","Escherichia coli 10153",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","10153","O26:H11",,"STEC","MLST.ecoli_achtman_4.21",,,,,,,,,,,,,,,,"Good","2023-01-13T00:00:00Z",,,"PRJDB14896","SAMD00562889","GCA_027925825.1",,"AP027191,AP027192,AP027193,AP027194,AP027195,AP027196",,,"MinION","58x","Flye v. 2.9",,5,6,6107920,50.6144,1,5833706,109,22,,6456,99.5,98.4,,100,,,,"1999",1999,,"Japan",,,,"Asia","Japan:Miyazaki",,"Homo sapiens","Human",,,"diarrhea/bloody diarrhea","Human",,,,"collected_by:Miyazaki Prefectural Institute for Public Health and Environment",,"2023-02-15T02:39:26.962Z","2023-02-15T02:39:26.962Z"
"562.121929","Escherichia coli PV0838",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","PV0838","O26:H11",,"STEC","MLST.ecoli_achtman_4.21",,,,,,,,,,,,,,,,"Good","2023-01-13T00:00:00Z",,,"PRJDB14896","SAMD00562888","GCA_027925805.1",,"AP027188,AP027189,AP027190",,,"MinION","244x","Flye v. 2.9",,2,3,5847772,50.69736,1,5770126,107,22,,6144,99.5,98.6,,100,,,,"2008",2008,,"Japan",,,,"Asia","Japan:Osaka",,"Homo sapiens","Human",,,"diarrhea","Human",,,,"collected_by:Osaka Institute of Public Health",,"2023-02-15T02:39:17.232Z","2023-02-15T02:39:17.232Z"
"562.121930","Escherichia coli NIID080884",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","NIID080884","O26:H11",,"STEC","MLST.ecoli_achtman_4.21",,,,,,,,,,,,,,,,"Good","2023-01-13T00:00:00Z",,,"PRJDB14896","SAMD00562887","GCA_027925785.1",,"AP027185,AP027186,AP027187",,,"MinION","196x","Flye v. 2.9",,2,3,5819666,50.65074,1,5747479,106,22,,6077,99.5,98.5,,100,,,,"2008",2008,,"Japan",,,,"Asia","Japan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:National Institute of Infectious Diseases",,"2023-02-15T02:39:23.165Z","2023-02-15T02:39:23.165Z"
"562.133973","Escherichia coli MS8324",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MS8324","O75:H5",,"UPEC","MLST.ecoli_achtman_4.1193",,,,,,,,,,,,,,,,"Good","2023-08-30T00:00:00Z",,,"PRJNA493523","SAMN10141490","GCA_030988825.1",,"CP058917,CP058918,CP058919,CP058920,CP058921",,,"Oxford Nanopore MiniION; Illumina NextSeq","196.0x","Flye v. 2.5",,4,5,5090654,50.649876,1,4939743,90,22,,5049,99.8,98.7,,100,,"urine",,"2011",2011,,"Australia",,,,"Oceania","Australia: Western Australia",,"Homo sapiens","Human","Male","59","urinary tract infection","Human",,,,"collected_by:not applicable",,"2023-09-29T12:53:35.894Z","2023-09-29T12:53:35.894Z"
"562.133974","Escherichia coli MS10858",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MS10858","O75:H5",,"UPEC","MLST.ecoli_achtman_4.1193",,,,,,,,,,,,,,,,"Good","2023-08-30T00:00:00Z",,,"PRJNA493523","SAMN10141460","GCA_030988725.1",,"CP058897,CP058898,CP058899,CP058900",,,"Oxford Nanopore MiniION; Illumina NextSeq","276.0x","Flye v. 2.5",,3,4,5035042,50.652348,1,4935580,91,22,,4969,99.8,98.7,,100,,"urine",,"2007",2007,,"Australia",,,,"Oceania","Australia: Queensland",,"Homo sapiens","Human","Female","77","urinary tract infection","Human",,,,"collected_by:not applicable",,"2023-09-29T12:53:39.882Z","2023-09-29T12:53:39.882Z"
"562.133975","Escherichia coli MS10711",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MS10711","O75:H5",,"UPEC","MLST.ecoli_achtman_4.1193",,,,,,,,,,,,,,,,"Good","2023-08-30T00:00:00Z",,,"PRJNA493523","SAMN10141433","GCA_030988915.1",,"CP058922,CP058923,CP058924",,,"Oxford Nanopore MiniION; Illumina NextSeq","184.0x","Flye v. Flye 2.5",,2,3,5076785,50.602478,1,4976233,91,22,,5023,99.8,98.7,,100,,"urine",,"2010",2010,,"Australia",,,,"Oceania","Australia: Western Australia",,"Homo sapiens","Human","Male","9","urinary tract infection","Human",,,,"collected_by:not applicable",,"2023-09-29T12:53:47.887Z","2023-09-29T12:53:47.887Z"
"562.133976","Escherichia coli MS10860",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MS10860","O75:H5",,"UPEC","MLST.ecoli_achtman_4.1193",,,,,,,,,,,,,,,,"Good","2023-08-30T00:00:00Z",,,"PRJNA493523","SAMN10141462","GCA_030991405.1",,"CP059332,CP059333,CP059334,CP059335,CP059336,CP059337,CP059338",,,"Oxford Nanopore MiniION; Illumina NextSeq","177.0x","Flye v. 2.5",,6,7,5146662,50.648537,1,5023252,91,22,,5146,99.8,98.7,,100,,"urine",,"2007",2007,,"Australia",,,,"Oceania","Australia: New South Wales",,"Homo sapiens","Human","Female","76","urinary tract infection","Human",,,,"collected_by:not applicable",,"2023-09-29T12:53:51.442Z","2023-09-29T12:53:51.442Z"
"562.133977","Escherichia coli MS8320",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MS8320","O75:H5",,"UPEC","MLST.ecoli_achtman_4.1193",,,,,,,,,,,,,,,,"Good","2023-08-30T00:00:00Z",,,"PRJNA493523","SAMN10141488","GCA_030991425.1",,"CP059339,CP059340,CP059341,CP059342",,,"Oxford Nanopore MiniION; Illumina NextSeq","97.0x","Flye v. 2.5",,3,4,5269697,50.669594,1,5082313,91,22,,5321,99.8,98.7,,100,,"Clinical sample: Urine",,"2012",2012,,"Australia",,,,"Oceania","Australia: Northern Territory",,"Homo sapiens","Human","Female","70","urinary tract infection","Human",,,,"collected_by:not applicable",,"2023-09-29T12:54:01.405Z","2023-09-29T12:54:01.405Z"
"562.135185","Escherichia coli 201908119",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","201908119","O28",,"EIEC","MLST.ecoli_achtman_4.311",,,,,,,,,,,,,,,,"Good","2023-10-04T00:00:00Z",,,"PRJNA935284","SAMN33372272","GCA_032361125.1",,"CP119443,CP119444,CP119445",,,"Illumina; PacBio Sequel","250.0x","Unicycler/0.4.8 v. JAN-2022",,2,3,5146029,50.789318,1,4772765,100,22,,5581,99.4,97.6,0.2,98.8,,,,"2019",2019,,"France",,,,"Europe","France",,"Homo sapiens","Human",,,"shigellosis","Human",,,,,,"2023-10-30T04:05:19.378Z","2023-10-30T04:05:19.378Z"
"562.135186","Escherichia coli TW10573",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","TW10573",,,"ETEC","MLST.ecoli_achtman_4.94",,,,,,,,,,,,,,,,"Good","2023-10-04T00:00:00Z",,,"PRJNA972597","SAMN35083897","GCA_032365155.1",,"CP127035,CP127037,CP127036,CP127038",,,"Oxford Nanopore MiniION;Illumina HiSeq","415","Flye v. 2.9.2",,3,4,5193054,50.673244,1,5015243,87,22,,5204,99.9,98.5,0.1,100,,"stool",,"1997-05-05",1997,,"Guinea-Bissau",,,,"Africa","Guinea-Bissau: Bissau",,"Homo sapiens","Human","Female","15 months","Healthy","Human",,,,"collected_by:Hans Steinsland",,"2023-10-30T04:05:23.629Z","2023-10-30T04:05:23.629Z"
"562.135187","Escherichia coli TW10690",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","TW10690",,,"ETEC","MLST.ecoli_achtman_4.641",,,,,,,,,,,,,,,,"Good","2023-10-04T00:00:00Z",,,"PRJNA972609","SAMN35083899","GCA_032366635.1",,"CP127034,CP127033,CP127032,CP127031",,,"Oxford Nanopore MiniION;Illumina HiSeq","431","Flye v. 2.9.2",,3,4,5057933,50.636337,1,4853674,91,22,,4966,99.6,99,,100,,"stool",,"1996-07-24",1996,,"Guinea-Bissau",,,,"Africa","Guinea-Bissau: Bissau",,"Homo sapiens","Human","Female","4 months","Healthy","Human",,,,"collected_by:Hans Steinsland",,"2023-10-30T04:05:15.808Z","2023-10-30T04:05:15.808Z"
"562.135188","Escherichia coli TW10828",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","TW10828",,,"ETEC","MLST.ecoli_achtman_4.173",,,,,,,,,,,,,,,,"Good","2023-10-04T00:00:00Z",,,"PRJNA972611","SAMN35084059","GCA_032368225.1",,"CP127262,CP127263,CP127264,CP127261",,,"Oxford Nanopore MiniION","372","Flye v. 2.9.2",,3,4,5198801,50.704037,1,4951773,90,22,,5167,99.9,98.9,0.1,100,,"stool",,"1997-06-12",1997,,"Guinea-Bissau",,,,"Africa","Guinea-Bissau: Bissau",,"Homo sapiens","Human","Female","10 months","Diarrhea","Human",,,,"collected_by:Hans Steinsland",,"2023-10-30T04:05:12.011Z","2023-10-30T04:05:12.011Z"
"562.13550","Escherichia coli strain FMU073332",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","FMU073332","O6:H16",,"ETEC","MLST.ecoli_achtman_4.4",,,,,,,,,,,,"genotype:st+, lt+, lngA+, cstH+, ecpA+, etpA+, etpB+, tibA-, leoA-, tia-, eatA-, cfAI, cfAIII-, cs1-.",,,,"Good","2016-12-02T00:00:00Z",,,"PRJNA350704","SAMN05945146","GCF_001888075.1",,"CP017844,CP017848,CP017845,CP017846,CP017847","Centro de Ciencias Genomicas","Complete","Illumina HiSeq and PacBio RSII","290X","HGAP_3 in SMRT analysis v. 2.3, Spades v.",,4,5,5022828,50.52,1,4718719,91,8,,5217,99.9,98.1,,100,,"faeces",,"1987",1987,,"Mexico",,,,"North America","Mexico: Tlaltizpan, Morelos",,"Human, Homo sapiens","Human",,"730 days","ETEC infection","Human",,,"host_description:child","collected_by:Carlos Eslava Campos, Armando Navarro Ocana, Alejandro Cravioto","description og genes involved in pathogenicity","2017-01-16T06:24:08.192Z","2017-01-16T06:24:08.192Z"
"562.13551","Escherichia coli strain 155",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","155","O157:H7",,"EHEC","MLST.ecoli_achtman_4.11",,,,,,,,,,,,,,,,"Good","2016-12-07T00:00:00Z",,,"PRJNA336330","SAMN05544764","GCF_001890205.1",,"CP018237,CP018238","United State Department of Agriculture","Complete","PacBio","103X","Celera 8.1 v. Mar-2014",,1,2,5604428,50.5,1,5513008,107,8,,6087,100,99,0.4,100,,"Human",,"2012",2012,,"United Kingdom",,,,"Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Publich Health England","Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.","2017-01-16T08:03:48.304Z","2017-01-16T08:03:48.304Z"
"562.13552","Escherichia coli strain 272",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","272","O157:H7",,"EHEC","MLST.ecoli_achtman_4.11",,,,,,,,,,,,,,,,"Good","2016-12-07T00:00:00Z",,,"PRJNA336330","SAMN05544766","GCF_001890225.1",,"CP018239,CP018240","United State Department of Agriculture","Complete","PacBio","165X","Celera 8.1 v. Apr-2014",,1,2,5568363,50.44,1,5474193,105,8,,6024,100,99.4,,99.3,,"Human",,"2013",2013,,"United Kingdom",,,,"Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Publich Health England","Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.","2017-01-16T08:01:32.213Z","2017-01-16T08:01:32.213Z"
"562.13553","Escherichia coli strain 472",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","472","O157:H7",,"EHEC","MLST.ecoli_achtman_4.11",,,,,,,,,,,,,,,,"Good","2016-12-07T00:00:00Z",,,"PRJNA336330","SAMN05544767","GCF_001890245.1",,"CP018245,CP018246","United State Department of Agriculture","Complete","PacBio","207X","Celera 8.1 v. Jan-2015",,1,2,5608872,50.46,1,5513531,104,8,,6101,100,99.3,0.4,100,,"Human",,"2012",2012,,"United Kingdom",,,,"Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Publich Health England","Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.","2017-01-16T08:04:26.615Z","2017-01-16T08:04:26.615Z"
"562.13554","Escherichia coli strain 350",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","350","O157:H7",,"EHEC","MLST.ecoli_achtman_4.11",,,,,,,,,,,,,,,,"Good","2016-12-07T00:00:00Z",,,"PRJNA336330","SAMN05544765","GCF_001890265.1",,"CP018243,CP018244","United State Department of Agriculture","Complete","PacBio","283X","Celera 8.1 v. Jan-2015",,1,2,5504345,50.49,1,5411823,98,8,,5897,100,99.6,,100,,"Human",,"2011",2011,,"United Kingdom",,,,"Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Publich Health England","Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.","2017-01-16T08:00:53.108Z","2017-01-16T08:00:53.108Z"
"562.13557","Escherichia coli strain 319",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","319","O157:H7",,"EHEC","MLST.ecoli_achtman_4.11",,,,,,,,,,,,,,,,"Good","2016-12-07T00:00:00Z",,,"PRJNA336330","SAMN05544768","GCF_001890325.1",,"CP018241,CP018242","United State Department of Agriculture","Complete","PacBio","132X","Celera 8.1 v. Mar-2014",,1,2,5567385,50.49,1,5474890,101,8,,5977,100,99.5,,100,,"Human",,"2012",2012,,"United Kingdom",,,,"Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Publich Health England","Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.","2017-01-16T08:01:01.096Z","2017-01-16T08:01:01.096Z"
"562.138591","Escherichia coli KE58",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE58",,,"UPEC","MLST.ecoli_achtman_4.10",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673183","GCA_034640615.1",,"CP141075",,,"Illumina NextSeq; Oxford Nanopore MiniION","117x","other; flye v. 2.9.2",,,1,4743726,50.866764,1,4743726,87,22,,4685,100,99.5,,100,,"Infected Human Urine",,"2023-05-18",2023,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","69","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:14.457Z","2024-01-31T19:15:14.457Z"
"562.138592","Escherichia coli KE55",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE55",,,"UPEC","MLST.ecoli_achtman_4.4353",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673181","GCA_034641715.1",,"CP141061",,,"Illumina NextSeq; Oxford Nanopore MiniION","106x","other; flye v. 2.9.2",,,1,4870101,50.577988,1,4870101,89,22,,4664,99.5,99,,100,,"Infected Human Urine",,"2023-03-27",2023,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","58","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:14:52.613Z","2024-01-31T19:14:52.613Z"
"562.138593","Escherichia coli KE54",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE54",,,"UPEC","MLST.ecoli_achtman_4.131",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673180","GCA_034642615.1",,"CP141079,CP141078",,,"Illumina NextSeq; Oxford Nanopore MiniION","116x","other; flye v. 2.9.2",,1,2,5455756,50.731834,1,5293947,89,22,,5605,99.9,98.7,,100,,"Infected Human Urine",,"2023-03-16",2023,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","76","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:44.222Z","2024-01-31T19:15:44.222Z"
