Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"562.160336","Escherichia coli HS-01",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","HS-01",,,,"MLST.Escherichia_coli_1.175",,,,,,,,,,,,,,,,"Good","2024-11-07T00:00:00Z",,,"PRJNA1075840","SAMN44321997",,,"CP172817",,,"Oxford Nanopore GridION","94x","Medaka v. v1.7.2",,,1,4512954,50.94027,1,4512954,89,22,,4418,99.3,98.4,0.2,99.9,,"Worker stool, 50 years old",,"2024-02-27",2024,,"Indonesia",,,,"Asia","Indonesia: Livestock farm in Sukabumi city",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Yudith Vega Paramitadevi",,"2025-01-30T22:41:29.031Z","2025-01-30T22:41:29.031Z"
"562.160337","Escherichia coli HS-02",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","HS-02",,,,"MLST.Escherichia_coli_1.648",,,,,,,,,,,,,,,,"Good","2024-11-07T00:00:00Z",,,"PRJNA1075840","SAMN44321996",,,"CP172818",,,"Oxford Nanopore GridION","115x","Medaka v. v1.7.2",,,1,4499902,50.786438,1,4499902,88,22,,4427,99.6,99,,99.9,,"Worker stool, 45 years old",,"2024-02-27",2024,,"Indonesia",,,,"Asia","Indonesia: Livestock farm in Sukabumi city",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Yudith Vega Paramitadevi",,"2025-01-30T22:41:25.264Z","2025-01-30T22:41:25.264Z"
"562.160414","Escherichia coli 98224",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98224",,,,"MLST.Escherichia_coli_1.405,MLST.Escherichia_coli_2.477",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530455",,,"CP173472,CP173475,CP173471,CP173470,CP173474,CP173473",,,"Oxford Nanopore MinION","89x","FLYE v. 2.9.1-b1780",,5,6,5544060,50.5694,1,5241672,89,22,,5711,99.6,98.4,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","43 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:48:20.814Z","2025-01-31T01:48:20.814Z"
"562.160415","Escherichia coli 98233",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98233",,,,"MLST.Escherichia_coli_2.66,MLST.Escherichia_coli_1.90",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530462",,,"CP173445,CP173443,CP173444",,,"Oxford Nanopore MinION","98x","FLYE v. 2.9.1-b1780",,2,3,5028152,50.774418,1,4857129,90,22,,5049,99.9,99.5,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","25 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:44:51.413Z","2025-01-31T01:44:51.413Z"
"562.160416","Escherichia coli 98223",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98223",,,,"MLST.Escherichia_coli_2.650,MLST.Escherichia_coli_1.361",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530454",,,"CP173479,CP173478,CP173476,CP173477",,,"Oxford Nanopore MinION","96x","FLYE v. 2.9.1-b1780",,3,4,5150037,50.712723,1,4886950,92,22,,5235,99.2,98.2,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","57 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:44:55.823Z","2025-01-31T01:44:55.823Z"
"562.160417","Escherichia coli 98889",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98889",,,,"MLST.Escherichia_coli_2.43,MLST.Escherichia_coli_1.131",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530464",,,"CP173438,CP173439,CP173440",,,"Oxford Nanopore MinION","87x","FLYE v. 2.9.1-b1780",,2,3,5783127,50.406967,1,5305292,88,22,,6111,99.9,98,0.6,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","76 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:10.305Z","2025-01-31T01:45:10.305Z"
"562.160418","Escherichia coli 98227",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98227",,,,"MLST.Escherichia_coli_1.617",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530456",,,"CP173466,CP173467,CP173469,CP173468",,,"Oxford Nanopore MinION","100x","FLYE v. 2.9.1-b1780",,3,4,5012330,50.768425,1,4832746,91,22,,5055,99.7,99.1,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","42 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:01.458Z","2025-01-31T01:45:01.458Z"
"562.160419","Escherichia coli 98234",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98234",,,,"MLST.Escherichia_coli_2.19,MLST.Escherichia_coli_1.156",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530463",,,"CP173442,CP173441",,,"Oxford Nanopore MinION","98x","FLYE v. 2.9.1-b1780",,1,2,5035789,50.877964,1,4907027,89,22,,5057,99.9,99.3,,99.9,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","64 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:44:58.698Z","2025-01-31T01:44:58.698Z"
"562.160420","Escherichia coli 98232",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98232",,,,"MLST.Escherichia_coli_1.69,MLST.Escherichia_coli_2.3",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530461",,,"CP173446,CP173448,CP173449,CP173450,CP173447",,,"Oxford Nanopore MinION","95x","FLYE v. 2.9.1-b1780",,4,5,5342730,50.474327,1,5027629,91,22,,5348,99.7,98.9,0.1,99.1,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","19 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:16.343Z","2025-01-31T01:45:16.343Z"
"562.160421","Escherichia coli 98198",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98198",,,,"MLST.Escherichia_coli_1.405,MLST.Escherichia_coli_2.44",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530431",,,"CP173570,CP173568,CP173569",,,"Oxford Nanopore MinION","90x","FLYE v. 2.9.1-b1780",,2,3,5447143,50.54762,1,5251409,95,22,,5484,99.9,98.8,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","36 days",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:48:41.975Z","2025-01-31T01:48:41.975Z"
"562.160422","Escherichia coli 98201",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98201",,,,"MLST.Escherichia_coli_2.19,MLST.Escherichia_coli_1.156",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530433",,,"CP173561,CP173563,CP173562",,,"Oxford Nanopore MinION","100x","FLYE v. 2.9.1-b1780",,2,3,5025573,50.87199,1,4883878,89,22,,5043,100,99.4,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","20 days",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:13.481Z","2025-01-31T01:45:13.481Z"
"562.160423","Escherichia coli 98192",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98192",,,,"MLST.Escherichia_coli_2.477,MLST.Escherichia_coli_1.405",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530425",,,"CP173596,CP173597,CP173595,CP173593,CP173594",,,"Oxford Nanopore MinION","88x","FLYE v. 2.9.1-b1780",,4,5,5471493,50.64921,1,5138653,94,22,,5588,99.8,98.7,0.1,100,,"blood",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","3 days",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:48:48.050Z","2025-01-31T01:48:48.050Z"
"562.160424","Escherichia coli 98197",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98197",,,,"MLST.Escherichia_coli_2.650,MLST.Escherichia_coli_1.361",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530430",,,"CP173573,CP173572,CP173571,CP173574",,,"Oxford Nanopore MinION","92x","FLYE v. 2.9.1-b1780",,3,4,5195233,50.709564,1,4932153,92,22,,5319,99.1,97.9,0.2,99.9,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","40 days",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:23.354Z","2025-01-31T01:45:23.354Z"
"562.160425","Escherichia coli 98193",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98193",,,,"MLST.Escherichia_coli_1.361,MLST.Escherichia_coli_2.650",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530426",,,"CP173591,CP173592,CP173590,CP173589",,,"Oxford Nanopore MinION","94x","FLYE v. 2.9.1-b1780",,3,4,5188730,50.69235,1,4900699,93,22,,5301,99.2,98.2,0.1,100,,"aspirate",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","9 months",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:26.060Z","2025-01-31T01:45:26.060Z"
"562.160426","Escherichia coli 98194",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98194",,,,"MLST.Escherichia_coli_1.131",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530427",,,"CP173588,CP173585,CP173586,CP173587",,,"Oxford Nanopore MinION","92x","FLYE v. 2.9.1-b1780",,3,4,5306580,50.69702,1,4994657,87,22,,5483,99.8,98.6,0.4,99.9,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","10 days",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:36.298Z","2025-01-31T01:45:36.298Z"
"562.160427","Escherichia coli 98195",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98195",,,,"MLST.Escherichia_coli_1.167,MLST.Escherichia_coli_2.2",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530428",,,"CP173582,CP173584,CP173583",,,"Oxford Nanopore MinION","97x","FLYE v. 2.9.1-b1780",,2,3,5029122,50.78656,1,4845974,89,22,,5116,100,99.3,0.1,100,,"aspirate",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","7 months",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:39.636Z","2025-01-31T01:45:39.636Z"
"562.160428","Escherichia coli 98190",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98190",,,,"MLST.Escherichia_coli_2.477,MLST.Escherichia_coli_1.405",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530423",,,"CP173602,CP173603,CP173601,CP173604",,,"Oxford Nanopore MinION","90x","FLYE v. 2.9.1-b1780",,3,4,5378590,50.636135,1,5090709,90,22,,5387,99.8,98.9,,100,,"swab",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","2 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:42.390Z","2025-01-31T01:45:42.390Z"
"562.160429","Escherichia coli 98191",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98191",,,,"MLST.Escherichia_coli_1.156,MLST.Escherichia_coli_2.19",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530424",,,"CP173600,CP173599,CP173598",,,"Oxford Nanopore MinION","98x","FLYE v. 2.9.1-b1780",,2,3,5026876,50.87259,1,4885183,89,22,,5041,100,99.4,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","3 months",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:33.545Z","2025-01-31T01:45:33.545Z"
"562.160430","Escherichia coli 98219",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98219",,,,"MLST.Escherichia_coli_2.2,MLST.Escherichia_coli_1.167",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530451",,,"CP173486,CP173490,CP173487,CP173491,CP173489,CP173492,CP173488",,,"Oxford Nanopore MinION","90x","FLYE v. 2.9.1-b1780",,6,7,5498300,50.513393,1,4882550,89,22,,5731,99.8,98.8,0.1,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","50 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:48.302Z","2025-01-31T01:45:48.302Z"
"562.160431","Escherichia coli 98222",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98222",,,,"MLST.Escherichia_coli_2.477,MLST.Escherichia_coli_1.405",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530453",,,"CP173480,CP173481,CP173482",,,"Oxford Nanopore MinION","93x","FLYE v. 2.9.1-b1780",,2,3,5322473,50.63058,1,5089634,90,22,,5325,99.8,98.7,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","28 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:52.237Z","2025-01-31T01:45:52.237Z"
"562.160432","Escherichia coli 98215",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98215",,,,"MLST.Escherichia_coli_1.167,MLST.Escherichia_coli_2.2",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530447",,,"CP173509,CP173510,CP173512,CP173511",,,"Oxford Nanopore MinION","97x","FLYE v. 2.9.1-b1780",,3,4,5042571,50.692833,1,4823309,87,22,,5128,99.9,98.6,0.6,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","73 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:45.482Z","2025-01-31T01:45:45.482Z"
"562.160433","Escherichia coli 98221",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98221",,,,"MLST.Escherichia_coli_1.156,MLST.Escherichia_coli_2.19",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530452",,,"CP173484,CP173483,CP173485",,,"Oxford Nanopore MinION","98x","FLYE v. 2.9.1-b1780",,2,3,5036696,50.79717,1,4869429,89,22,,5063,99.8,99,,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","81 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:48:45.386Z","2025-01-31T01:48:45.386Z"
"562.160434","Escherichia coli 98218",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98218",,,,"MLST.Escherichia_coli_1.648",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530450",,,"CP173493,CP173494",,,"Oxford Nanopore MinION","96x","FLYE v. 2.9.1-b1780",,1,2,5096916,50.644016,1,4939691,90,22,,5153,99.8,99.3,0.3,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","49 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:47:12.926Z","2025-01-31T01:47:12.926Z"
"562.160435","Escherichia coli 98208",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98208",,,,"MLST.Escherichia_coli_2.66,MLST.Escherichia_coli_1.90",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530440",,,"CP173533,CP173534,CP173536,CP173535,CP173537",,,"Oxford Nanopore MinION","97x","FLYE v. 2.9.1-b1780",,4,5,5062412,50.806274,1,4869783,90,22,,5090,99.9,99.4,,100,,"aspirate",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","3 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:57.058Z","2025-01-31T01:45:57.058Z"
"562.160436","Escherichia coli 98216",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98216",,,,,,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530448",,,"CP173502,CP173503,CP173504,CP173508,CP173501,CP173506,CP173505,CP173507",,,"Oxford Nanopore MinION","85x","FLYE v. 2.9.1-b1780",,7,8,5622762,50.620487,1,5029751,90,22,,5936,99.9,98.5,0.6,100,,"urine",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Male","74 yrs",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:46:10.050Z","2025-01-31T01:46:10.050Z"
"562.160437","Escherichia coli 98207",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","98207",,,,"MLST.Escherichia_coli_2.19,MLST.Escherichia_coli_1.156",,,,,,,,,,,,,,,,"Good","2024-11-19T00:00:00Z",,,"PRJNA1180919","SAMN44530439",,,"CP173539,CP173540,CP173538",,,"Oxford Nanopore MinION","98x","FLYE v. 2.9.1-b1780",,2,3,5026872,50.877563,1,4890220,89,22,,5047,100,99.4,,100,,"swab",,"2020-2023",,,"Egypt",,,,"Africa","Egypt: Alexandria",,"Homo sapiens","Human","Female","9 months",,"Human",,,,"collected_by:Shahinda Rezk",,"2025-01-31T01:45:59.955Z","2025-01-31T01:45:59.955Z"
