Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
562.121928,Escherichia coli 10153,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,10153,O26:H11,,STEC,MLST.ecoli_achtman_4.21,,,,,,,,,,,,,,,,Good,2023-01-13T00:00:00Z,,,PRJDB14896,SAMD00562889,GCA_027925825.1,,"AP027191,AP027192,AP027193,AP027194,AP027195,AP027196",,,MinION,58x,Flye v. 2.9,,5.0,6.0,6107920.0,50.6144,1.0,5833706.0,109.0,22.0,,6456.0,99.5,98.4,,100.0,,,,1999,1999.0,,Japan,,,,Asia,Japan:Miyazaki,,Homo sapiens,Human,,,diarrhea/bloody diarrhea,Human,,,,collected_by:Miyazaki Prefectural Institute for Public Health and Environment,,2023-02-15T02:39:26.962Z,2023-02-15T02:39:26.962Z
562.121929,Escherichia coli PV0838,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,PV0838,O26:H11,,STEC,MLST.ecoli_achtman_4.21,,,,,,,,,,,,,,,,Good,2023-01-13T00:00:00Z,,,PRJDB14896,SAMD00562888,GCA_027925805.1,,"AP027188,AP027189,AP027190",,,MinION,244x,Flye v. 2.9,,2.0,3.0,5847772.0,50.69736,1.0,5770126.0,107.0,22.0,,6144.0,99.5,98.6,,100.0,,,,2008,2008.0,,Japan,,,,Asia,Japan:Osaka,,Homo sapiens,Human,,,diarrhea,Human,,,,collected_by:Osaka Institute of Public Health,,2023-02-15T02:39:17.232Z,2023-02-15T02:39:17.232Z
562.12193,Escherichia coli NIID080884,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,NIID080884,O26:H11,,STEC,MLST.ecoli_achtman_4.21,,,,,,,,,,,,,,,,Good,2023-01-13T00:00:00Z,,,PRJDB14896,SAMD00562887,GCA_027925785.1,,"AP027185,AP027186,AP027187",,,MinION,196x,Flye v. 2.9,,2.0,3.0,5819666.0,50.65074,1.0,5747479.0,106.0,22.0,,6077.0,99.5,98.5,,100.0,,,,2008,2008.0,,Japan,,,,Asia,Japan,,Homo sapiens,Human,,,,Human,,,,collected_by:National Institute of Infectious Diseases,,2023-02-15T02:39:23.165Z,2023-02-15T02:39:23.165Z
562.133973,Escherichia coli MS8324,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,MS8324,O75:H5,,UPEC,MLST.ecoli_achtman_4.1193,,,,,,,,,,,,,,,,Good,2023-08-30T00:00:00Z,,,PRJNA493523,SAMN10141490,GCA_030988825.1,,"CP058917,CP058918,CP058919,CP058920,CP058921",,,Oxford Nanopore MiniION; Illumina NextSeq,196.0x,Flye v. 2.5,,4.0,5.0,5090654.0,50.649876,1.0,4939743.0,90.0,22.0,,5049.0,99.8,98.7,,100.0,,urine,,2011,2011.0,,Australia,,,,Oceania,Australia: Western Australia,,Homo sapiens,Human,Male,59,urinary tract infection,Human,,,,collected_by:not applicable,,2023-09-29T12:53:35.894Z,2023-09-29T12:53:35.894Z
562.133974,Escherichia coli MS10858,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,MS10858,O75:H5,,UPEC,MLST.ecoli_achtman_4.1193,,,,,,,,,,,,,,,,Good,2023-08-30T00:00:00Z,,,PRJNA493523,SAMN10141460,GCA_030988725.1,,"CP058897,CP058898,CP058899,CP058900",,,Oxford Nanopore MiniION; Illumina NextSeq,276.0x,Flye v. 2.5,,3.0,4.0,5035042.0,50.652348,1.0,4935580.0,91.0,22.0,,4969.0,99.8,98.7,,100.0,,urine,,2007,2007.0,,Australia,,,,Oceania,Australia: Queensland,,Homo sapiens,Human,Female,77,urinary tract infection,Human,,,,collected_by:not applicable,,2023-09-29T12:53:39.882Z,2023-09-29T12:53:39.882Z
562.133975,Escherichia coli MS10711,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,MS10711,O75:H5,,UPEC,MLST.ecoli_achtman_4.1193,,,,,,,,,,,,,,,,Good,2023-08-30T00:00:00Z,,,PRJNA493523,SAMN10141433,GCA_030988915.1,,"CP058922,CP058923,CP058924",,,Oxford Nanopore MiniION; Illumina NextSeq,184.0x,Flye v. Flye 2.5,,2.0,3.0,5076785.0,50.602478,1.0,4976233.0,91.0,22.0,,5023.0,99.8,98.7,,100.0,,urine,,2010,2010.0,,Australia,,,,Oceania,Australia: Western Australia,,Homo sapiens,Human,Male,9,urinary tract infection,Human,,,,collected_by:not applicable,,2023-09-29T12:53:47.887Z,2023-09-29T12:53:47.887Z
562.133976,Escherichia coli MS10860,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,MS10860,O75:H5,,UPEC,MLST.ecoli_achtman_4.1193,,,,,,,,,,,,,,,,Good,2023-08-30T00:00:00Z,,,PRJNA493523,SAMN10141462,GCA_030991405.1,,"CP059332,CP059333,CP059334,CP059335,CP059336,CP059337,CP059338",,,Oxford Nanopore MiniION; Illumina NextSeq,177.0x,Flye v. 2.5,,6.0,7.0,5146662.0,50.648537,1.0,5023252.0,91.0,22.0,,5146.0,99.8,98.7,,100.0,,urine,,2007,2007.0,,Australia,,,,Oceania,Australia: New South Wales,,Homo sapiens,Human,Female,76,urinary tract infection,Human,,,,collected_by:not applicable,,2023-09-29T12:53:51.442Z,2023-09-29T12:53:51.442Z
562.133977,Escherichia coli MS8320,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,MS8320,O75:H5,,UPEC,MLST.ecoli_achtman_4.1193,,,,,,,,,,,,,,,,Good,2023-08-30T00:00:00Z,,,PRJNA493523,SAMN10141488,GCA_030991425.1,,"CP059339,CP059340,CP059341,CP059342",,,Oxford Nanopore MiniION; Illumina NextSeq,97.0x,Flye v. 2.5,,3.0,4.0,5269697.0,50.669594,1.0,5082313.0,91.0,22.0,,5321.0,99.8,98.7,,100.0,,Clinical sample: Urine,,2012,2012.0,,Australia,,,,Oceania,Australia: Northern Territory,,Homo sapiens,Human,Female,70,urinary tract infection,Human,,,,collected_by:not applicable,,2023-09-29T12:54:01.405Z,2023-09-29T12:54:01.405Z
562.135185,Escherichia coli 201908119,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,201908119,O28,,EIEC,MLST.ecoli_achtman_4.311,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA935284,SAMN33372272,GCA_032361125.1,,"CP119443,CP119444,CP119445",,,Illumina; PacBio Sequel,250.0x,Unicycler/0.4.8 v. JAN-2022,,2.0,3.0,5146029.0,50.789318,1.0,4772765.0,100.0,22.0,,5581.0,99.4,97.6,0.2,98.8,,,,2019,2019.0,,France,,,,Europe,France,,Homo sapiens,Human,,,shigellosis,Human,,,,,,2023-10-30T04:05:19.378Z,2023-10-30T04:05:19.378Z
562.135186,Escherichia coli TW10573,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,TW10573,,,ETEC,MLST.ecoli_achtman_4.94,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA972597,SAMN35083897,GCA_032365155.1,,"CP127035,CP127037,CP127036,CP127038",,,Oxford Nanopore MiniION;Illumina HiSeq,415,Flye v. 2.9.2,,3.0,4.0,5193054.0,50.673244,1.0,5015243.0,87.0,22.0,,5204.0,99.9,98.5,0.1,100.0,,stool,,1997-05-05,1997.0,,Guinea-Bissau,,,,Africa,Guinea-Bissau: Bissau,,Homo sapiens,Human,Female,15 months,Healthy,Human,,,,collected_by:Hans Steinsland,,2023-10-30T04:05:23.629Z,2023-10-30T04:05:23.629Z
562.135187,Escherichia coli TW10690,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,TW10690,,,ETEC,MLST.ecoli_achtman_4.641,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA972609,SAMN35083899,GCA_032366635.1,,"CP127034,CP127033,CP127032,CP127031",,,Oxford Nanopore MiniION;Illumina HiSeq,431,Flye v. 2.9.2,,3.0,4.0,5057933.0,50.636337,1.0,4853674.0,91.0,22.0,,4966.0,99.6,99.0,,100.0,,stool,,1996-07-24,1996.0,,Guinea-Bissau,,,,Africa,Guinea-Bissau: Bissau,,Homo sapiens,Human,Female,4 months,Healthy,Human,,,,collected_by:Hans Steinsland,,2023-10-30T04:05:15.808Z,2023-10-30T04:05:15.808Z
562.135188,Escherichia coli TW10828,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,TW10828,,,ETEC,MLST.ecoli_achtman_4.173,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA972611,SAMN35084059,GCA_032368225.1,,"CP127262,CP127263,CP127264,CP127261",,,Oxford Nanopore MiniION,372,Flye v. 2.9.2,,3.0,4.0,5198801.0,50.704037,1.0,4951773.0,90.0,22.0,,5167.0,99.9,98.9,0.1,100.0,,stool,,1997-06-12,1997.0,,Guinea-Bissau,,,,Africa,Guinea-Bissau: Bissau,,Homo sapiens,Human,Female,10 months,Diarrhea,Human,,,,collected_by:Hans Steinsland,,2023-10-30T04:05:12.011Z,2023-10-30T04:05:12.011Z
562.1355,Escherichia coli strain FMU073332,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,FMU073332,O6:H16,,ETEC,MLST.ecoli_achtman_4.4,,,,,,,,,,,,"genotype:st+, lt+, lngA+, cstH+, ecpA+, etpA+, etpB+, tibA-, leoA-, tia-, eatA-, cfAI, cfAIII-, cs1-.",,,,Good,2016-12-02T00:00:00Z,,,PRJNA350704,SAMN05945146,GCF_001888075.1,,"CP017844,CP017848,CP017845,CP017846,CP017847",Centro de Ciencias Genomicas,Complete,Illumina HiSeq and PacBio RSII,290X,"HGAP_3 in SMRT analysis v. 2.3, Spades v.",,4.0,5.0,5022828.0,50.52,1.0,4718719.0,91.0,8.0,,5217.0,99.9,98.1,,100.0,,faeces,,1987,1987.0,,Mexico,,,,North America,"Mexico: Tlaltizpan, Morelos",,"Human, Homo sapiens",Human,,730 days,ETEC infection,Human,,,host_description:child,"collected_by:Carlos Eslava Campos, Armando Navarro Ocana, Alejandro Cravioto",description og genes involved in pathogenicity,2017-01-16T06:24:08.192Z,2017-01-16T06:24:08.192Z
562.13551,Escherichia coli strain 155,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,155,O157:H7,,EHEC,MLST.ecoli_achtman_4.11,,,,,,,,,,,,,,,,Good,2016-12-07T00:00:00Z,,,PRJNA336330,SAMN05544764,GCF_001890205.1,,"CP018237,CP018238",United State Department of Agriculture,Complete,PacBio,103X,Celera 8.1 v. Mar-2014,,1.0,2.0,5604428.0,50.5,1.0,5513008.0,107.0,8.0,,6087.0,100.0,99.0,0.4,100.0,,Human,,2012,2012.0,,United Kingdom,,,,Europe,United Kingdom,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Publich Health England,"Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.",2017-01-16T08:03:48.304Z,2017-01-16T08:03:48.304Z
562.13552,Escherichia coli strain 272,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,272,O157:H7,,EHEC,MLST.ecoli_achtman_4.11,,,,,,,,,,,,,,,,Good,2016-12-07T00:00:00Z,,,PRJNA336330,SAMN05544766,GCF_001890225.1,,"CP018239,CP018240",United State Department of Agriculture,Complete,PacBio,165X,Celera 8.1 v. Apr-2014,,1.0,2.0,5568363.0,50.44,1.0,5474193.0,105.0,8.0,,6024.0,100.0,99.4,,99.3,,Human,,2013,2013.0,,United Kingdom,,,,Europe,United Kingdom,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Publich Health England,"Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.",2017-01-16T08:01:32.213Z,2017-01-16T08:01:32.213Z
562.13553,Escherichia coli strain 472,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,472,O157:H7,,EHEC,MLST.ecoli_achtman_4.11,,,,,,,,,,,,,,,,Good,2016-12-07T00:00:00Z,,,PRJNA336330,SAMN05544767,GCF_001890245.1,,"CP018245,CP018246",United State Department of Agriculture,Complete,PacBio,207X,Celera 8.1 v. Jan-2015,,1.0,2.0,5608872.0,50.46,1.0,5513531.0,104.0,8.0,,6101.0,100.0,99.3,0.4,100.0,,Human,,2012,2012.0,,United Kingdom,,,,Europe,United Kingdom,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Publich Health England,"Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.",2017-01-16T08:04:26.615Z,2017-01-16T08:04:26.615Z
562.13554,Escherichia coli strain 350,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,350,O157:H7,,EHEC,MLST.ecoli_achtman_4.11,,,,,,,,,,,,,,,,Good,2016-12-07T00:00:00Z,,,PRJNA336330,SAMN05544765,GCF_001890265.1,,"CP018243,CP018244",United State Department of Agriculture,Complete,PacBio,283X,Celera 8.1 v. Jan-2015,,1.0,2.0,5504345.0,50.49,1.0,5411823.0,98.0,8.0,,5897.0,100.0,99.6,,100.0,,Human,,2011,2011.0,,United Kingdom,,,,Europe,United Kingdom,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Publich Health England,"Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.",2017-01-16T08:00:53.108Z,2017-01-16T08:00:53.108Z
562.13557,Escherichia coli strain 319,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,319,O157:H7,,EHEC,MLST.ecoli_achtman_4.11,,,,,,,,,,,,,,,,Good,2016-12-07T00:00:00Z,,,PRJNA336330,SAMN05544768,GCF_001890325.1,,"CP018241,CP018242",United State Department of Agriculture,Complete,PacBio,132X,Celera 8.1 v. Mar-2014,,1.0,2.0,5567385.0,50.49,1.0,5474890.0,101.0,8.0,,5977.0,100.0,99.5,,100.0,,Human,,2012,2012.0,,United Kingdom,,,,Europe,United Kingdom,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Publich Health England,"Enterohaemorrhagic Escherichia coli (EHEC) O157:H7 strains pose a threat to human health and are usually acquired from ruminants, the environment or fresh produce. Recent whole genome sequencing based on short-read technologies help trace outbreaks and have provided significant insights into the evolution of this pathogen, but these methods don’t capture the genomic variation that underpins differences in zoonotic and pathogenic potential. This variation is, in part, driven by the acquisition of bacteriophages (phages) which contain many similar sequences that require longer read sequencing technologies in order to define their complete composition and position in the genome. This study has used single molecule real time (SMRT) sequencing, a long read technique, to define the integrated phage sequences in a strain set selected to represent the wide diversity of EHEC O157. We demonstrate that the most recent diversification correlates with acquisition of phages encoding specific types of Shiga toxin, responsible for the main damage and life-threatening consequences of EHEC in humans. Smaller phage regions have preferentially lost genes allowing phage production and the density of insertion sequences elements in integrated phage regions supports their involvement in gene deletion and phage entrapment. Profiling of integrated phages will aid identification of virulent strains from short read sequencing currently being adopted more routinely in diagnostic laboratories.",2017-01-16T08:01:01.096Z,2017-01-16T08:01:01.096Z
562.138591,Escherichia coli KE58,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE58,,,UPEC,MLST.ecoli_achtman_4.10,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673183,GCA_034640615.1,,CP141075,,,Illumina NextSeq; Oxford Nanopore MiniION,117x,other; flye v. 2.9.2,,,1.0,4743726.0,50.866764,1.0,4743726.0,87.0,22.0,,4685.0,100.0,99.5,,100.0,,Infected Human Urine,,2023-05-18,2023.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,69,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:14.457Z,2024-01-31T19:15:14.457Z
562.138592,Escherichia coli KE55,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE55,,,UPEC,MLST.ecoli_achtman_4.4353,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673181,GCA_034641715.1,,CP141061,,,Illumina NextSeq; Oxford Nanopore MiniION,106x,other; flye v. 2.9.2,,,1.0,4870101.0,50.577988,1.0,4870101.0,89.0,22.0,,4664.0,99.5,99.0,,100.0,,Infected Human Urine,,2023-03-27,2023.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,58,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:14:52.613Z,2024-01-31T19:14:52.613Z
562.138593,Escherichia coli KE54,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE54,,,UPEC,MLST.ecoli_achtman_4.131,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673180,GCA_034642615.1,,"CP141079,CP141078",,,Illumina NextSeq; Oxford Nanopore MiniION,116x,other; flye v. 2.9.2,,1.0,2.0,5455756.0,50.731834,1.0,5293947.0,89.0,22.0,,5605.0,99.9,98.7,,100.0,,Infected Human Urine,,2023-03-16,2023.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,76,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:44.222Z,2024-01-31T19:15:44.222Z
